7.076032e+11 1.162146e+09
7.118236e+11 1.167189e+09
7.160691e+11 1.172272e+09
7.203400e+11 1.177396e+09
7.246364e+11 1.182560e+09
7.289583e+11 1.187766e+09
7.333061e+11 1.193013e+09
7.376798e+11 1.198302e+09
7.420795e+11 1.203632e+09
7.465055e+11 1.209006e+09
7.509579e+11 1.214422e+09
7.554369e+11 1.219881e+09
7.599426e+11 1.225384e+09
7.644751e+11 1.230930e+09
7.690347e+11 1.236521e+09
7.736215e+11 1.242156e+09
7.782356e+11 1.247836e+09
7.828773e+11 1.253561e+09
7.875466e+11 1.259331e+09
7.922438e+11 1.265148e+09
7.969690e+11 1.271011e+09
8.017224e+11 1.276921e+09
8.065042e+11 1.282877e+09
8.113144e+11 1.288881e+09
8.161534e+11 1.294933e+09
8.210212e+11 1.301033e+09
8.259180e+11 1.307182e+09
8.308441e+11 1.313380e+09
8.357995e+11 1.319626e+09
8.407845e+11 1.325923e+09
8.457992e+11 1.332270e+09
8.508438e+11 1.338667e+09
8.559185e+11 1.345115e+09
8.610235e+11 1.351615e+09
8.661590e+11 1.358166e+09
8.713250e+11 1.364770e+09
8.765219e+11 1.371426e+09
8.817498e+11 1.378134e+09
8.870088e+11 1.384897e+09
8.922992e+11 1.391713e+09
8.976212e+11 1.398583e+09
9.029749e+11 1.405509e+09
9.083605e+11 1.412489e+09
9.137783e+11 1.419525e+09
9.192284e+11 1.426617e+09
9.247110e+11 1.433765e+09
9.302262e+11 1.440970e+09
9.357744e+11 1.448233e+09
9.413557e+11 1.455553e+09
9.469703e+11 1.462932e+09
9.526183e+11 1.470369e+09
9.583000e+11 1.477866e+09
9.640156e+11 1.485422e+09
9.697654e+11 1.493038e+09
9.755494e+11 1.500715e+09
9.813679e+11 1.508454e+09
9.872211e+11 1.516253e+09
9.931092e+11 1.524115e+09
9.990324e+11 1.532040e+09
1.004991e+12 1.540027e+09
1.010985e+12 1.548078e+09
1.017015e+12 1.556193e+09
1.023081e+12 1.564373e+09
1.029183e+12 1.572618e+09
1.035321e+12 1.580929e+09
1.041496e+12 1.589305e+09
1.047708e+12 1.597749e+09
1.053957e+12 1.606259e+09
1.060243e+12 1.614837e+09
1.066567e+12 1.623484e+09
1.072928e+12 1.632200e+09
1.079327e+12 1.640984e+09
1.085765e+12 1.649839e+09
1.092241e+12 1.658764e+09
1.098755e+12 1.667761e+09
1.105308e+12 1.676828e+09
1.111901e+12 1.685969e+09
1.118533e+12 1.695181e+09
1.125204e+12 1.704468e+09
1.131915e+12 1.713828e+09
1.138666e+12 1.723262e+09
1.145457e+12 1.732772e+09
1.152289e+12 1.742357e+09
1.159162e+12 1.752019e+09
1.166076e+12 1.761758e+09
1.173031e+12 1.771574e+09
1.180027e+12 1.781468e+09
1.187065e+12 1.791441e+09
1.194145e+12 1.801494e+09
1.201267e+12 1.811626e+09
1.208432e+12 1.821839e+09
1.215640e+12 1.832134e+09
1.222890e+12 1.842510e+09
1.230184e+12 1.852969e+09
1.237521e+12 1.863511e+09
1.244902e+12 1.874137e+09
1.252327e+12 1.884848e+09
1.259796e+12 1.895644e+09
1.267310e+12 1.906526e+09
1.274869e+12 1.917494e+09
1.282472e+12 1.928550e+09
1.290122e+12 1.939694e+09
1.297816e+12 1.950927e+09
1.305557e+12 1.962249e+09
1.313344e+12 1.973661e+09
1.321177e+12 1.985164e+09
1.329057e+12 1.996758e+09
1.336984e+12 2.008445e+09
1.344958e+12 2.020225e+09
1.352980e+12 2.032099e+09
1.361049e+12 2.044067e+09
1.369167e+12 2.056130e+09
1.377333e+12 2.068290e+09
1.385548e+12 2.080546e+09
1.393812e+12 2.092900e+09
1.402125e+12 2.105352e+09
1.410488e+12 2.117903e+09
1.418901e+12 2.130554e+09
1.427363e+12 2.143306e+09
1.435877e+12 2.156159e+09
1.444441e+12 2.169115e+09
1.453056e+12 2.182174e+09
1.461722e+12 2.195337e+09
1.470440e+12 2.208604e+09
1.479211e+12 2.221978e+09
1.488033e+12 2.235457e+09
1.496908e+12 2.249044e+09
1.505836e+12 2.262739e+09
1.514818e+12 2.276543e+09
1.523853e+12 2.290457e+09
1.532941e+12 2.304482e+09
1.542084e+12 2.318619e+09
1.551282e+12 2.332867e+09
1.560534e+12 2.347230e+09
1.569842e+12 2.361707e+09
1.579205e+12 2.376298e+09
1.588624e+12 2.391007e+09
1.598099e+12 2.405832e+09
1.607630e+12 2.420775e+09
1.617219e+12 2.435837e+09
1.626864e+12 2.451019e+09
1.636568e+12 2.466322e+09
1.646329e+12 2.481747e+09
1.656148e+12 2.497294e+09
1.666026e+12 2.512965e+09
1.675962e+12 2.528761e+09
1.685958e+12 2.544683e+09
1.696014e+12 2.560732e+09
1.706130e+12 2.576908e+09
1.716306e+12 2.593213e+09
1.726542e+12 2.609648e+09
1.736840e+12 2.626213e+09
1.747199e+12 2.642911e+09
1.757620e+12 2.659741e+09
1.768103e+12 2.676706e+09
1.778648e+12 2.693805e+09
1.789257e+12 2.711041e+09
1.799929e+12 2.728413e+09
1.810664e+12 2.745924e+09
1.821463e+12 2.763575e+09
1.832327e+12 2.781366e+09
1.843256e+12 2.799298e+09
1.854249e+12 2.817374e+09
1.865309e+12 2.835593e+09
1.876434e+12 2.853957e+09
1.887626e+12 2.872468e+09
1.898884e+12 2.891125e+09
1.910210e+12 2.909932e+09
1.921603e+12 2.928888e+09
1.933064e+12 2.947995e+09
1.944593e+12 2.967254e+09
1.956192e+12 2.986666e+09
1.967859e+12 3.006233e+09
1.979596e+12 3.025955e+09
1.991403e+12 3.045835e+09
2.003280e+12 3.065873e+09
2.015229e+12 3.086070e+09
2.027248e+12 3.106428e+09
2.039339e+12 3.126948e+09
2.051503e+12 3.147632e+09
2.063738e+12 3.168480e+09
2.076047e+12 3.189494e+09
2.088430e+12 3.210675e+09
2.100886e+12 3.232025e+09
2.113416e+12 3.253545e+09
2.126021e+12 3.275237e+09
2.138701e+12 3.297101e+09
2.151457e+12 3.319139e+09
2.164289e+12 3.341352e+09
2.177198e+12 3.363742e+09
2.190183e+12 3.386311e+09
2.203246e+12 3.409059e+09
2.216387e+12 3.431988e+09
2.229607e+12 3.455100e+09
2.242905e+12 3.478396e+09
2.256282e+12 3.501877e+09
2.269739e+12 3.525545e+09
2.283277e+12 3.549401e+09
2.296895e+12 3.573448e+09
2.310594e+12 3.597685e+09
2.324376e+12 3.622116e+09
2.338239e+12 3.646741e+09
2.352185e+12 3.671563e+09
2.366214e+12 3.696582e+09
2.380327e+12 3.721800e+09
2.394524e+12 3.747218e+09
2.408806e+12 3.772839e+09
2.423173e+12 3.798664e+09
2.437625e+12 3.824695e+09
2.452164e+12 3.850933e+09
2.466790e+12 3.877379e+09
2.481502e+12 3.904037e+09
2.496303e+12 3.930906e+09
2.511192e+12 3.957989e+09
2.526169e+12 3.985288e+09
2.541236e+12 4.012804e+09
2.556393e+12 4.040540e+09
2.571640e+12 4.068496e+09
2.586978e+12 4.096674e+09
2.602408e+12 4.125077e+09
2.617930e+12 4.153706e+09
2.633544e+12 4.182563e+09
2.649251e+12 4.211649e+09
2.665052e+12 4.240968e+09
2.680947e+12 4.270519e+09
2.696937e+12 4.300306e+09
2.713023e+12 4.330330e+09
2.729204e+12 4.360592e+09
2.745482e+12 4.391096e+09
2.761857e+12 4.421843e+09
2.778330e+12 4.452834e+09
2.794901e+12 4.484072e+09
2.811570e+12 4.515559e+09
2.828339e+12 4.547296e+09
2.845209e+12 4.579286e+09
2.862178e+12 4.611531e+09
2.879249e+12 4.644032e+09
2.896422e+12 4.676792e+09
2.913697e+12 4.709813e+09
2.931076e+12 4.743096e+09
2.948558e+12 4.776645e+09
2.966144e+12 4.810461e+09
2.983835e+12 4.844546e+09
3.001631e+12 4.878902e+09
3.019534e+12 4.913531e+09
3.037544e+12 4.948437e+09
3.055661e+12 4.983620e+09
3.073886e+12 5.019083e+09
3.092219e+12 5.054829e+09
3.110662e+12 5.090859e+09
3.129215e+12 5.127176e+09
3.147879e+12 5.163782e+09
3.166654e+12 5.200679e+09
3.185541e+12 5.237870e+09
3.204541e+12 5.275357e+09
3.223653e+12 5.313143e+09
3.242880e+12 5.351229e+09
3.262222e+12 5.389619e+09
3.281679e+12 5.428314e+09
3.301252e+12 5.467317e+09
3.320942e+12 5.506631e+09
3.340749e+12 5.546257e+09
3.360674e+12 5.586200e+09
3.380718e+12 5.626459e+09
3.400882e+12 5.667040e+09
3.421166e+12 5.707943e+09
3.441571e+12 5.749173e+09
3.462098e+12 5.790730e+09
3.482747e+12 5.832618e+09
3.503519e+12 5.874840e+09
3.524415e+12 5.917397e+09
3.545436e+12 5.960294e+09
3.566582e+12 6.003532e+09
3.587855e+12 6.047114e+09
3.609254e+12 6.091043e+09
3.630781e+12 6.135321e+09
3.652436e+12 6.179953e+09
3.674220e+12 6.224939e+09
3.696134e+12 6.270284e+09
3.718179e+12 6.315989e+09
3.740356e+12 6.362059e+09
3.762664e+12 6.408495e+09
3.785106e+12 6.455300e+09
3.807682e+12 6.502479e+09
3.830392e+12 6.550033e+09
3.853238e+12 6.597965e+09
3.876220e+12 6.646279e+09
3.899339e+12 6.694978e+09
3.922596e+12 6.744064e+09
3.945992e+12 6.793541e+09
3.969527e+12 6.843412e+09
3.993202e+12 6.893679e+09
4.017019e+12 6.944347e+09
4.040978e+12 6.995419e+09
4.065080e+12 7.046897e+09
4.089325e+12 7.098784e+09
4.113715e+12 7.151085e+09
4.138251e+12 7.203802e+09
4.162933e+12 7.256938e+09
4.187762e+12 7.310498e+09
4.212739e+12 7.364484e+09
4.237865e+12 7.418900e+09
4.263141e+12 7.473749e+09
4.288568e+12 7.529034e+09
4.314147e+12 7.584760e+09
4.339878e+12 7.640929e+09
4.365762e+12 7.697545e+09
4.391801e+12 7.754612e+09
4.417995e+12 7.812134e+09
4.444345e+12 7.870113e+09
4.470853e+12 7.928554e+09
4.497519e+12 7.987460e+09
4.524343e+12 8.046834e+09
4.551328e+12 8.106682e+09
4.578474e+12 8.167006e+09
4.605781e+12 8.227810e+09
4.633252e+12 8.289098e+09
4.660886e+12 8.350874e+09
4.688685e+12 8.413142e+09
4.716650e+12 8.475905e+09
4.744781e+12 8.539168e+09
4.773081e+12 8.602935e+09
4.801549e+12 8.667209e+09
4.830187e+12 8.731995e+09
4.858996e+12 8.797296e+09
4.887977e+12 8.863118e+09
4.917130e+12 8.929463e+09
4.946458e+12 8.996337e+09
4.975960e+12 9.063742e+09
5.005638e+12 9.131685e+09
5.035494e+12 9.200168e+09
5.065527e+12 9.269196e+09
5.095739e+12 9.338774e+09
5.126132e+12 9.408906e+09
5.156706e+12 9.479596e+09
5.187462e+12 9.550849e+09
5.218402e+12 9.622669e+09
5.249526e+12 9.695060e+09
5.280836e+12 9.768028e+09
5.312333e+12 9.841577e+09
5.344017e+12 9.915711e+09
5.375891e+12 9.990436e+09
5.407955e+12 1.006575e+10
5.440209e+12 1.014167e+10
5.472657e+12 1.021820e+10
5.505297e+12 1.029533e+10
5.538133e+12 1.037308e+10
5.571164e+12 1.045144e+10
5.604392e+12 1.053043e+10
5.637819e+12 1.061005e+10
5.671445e+12 1.069030e+10
5.705271e+12 1.077119e+10
5.739299e+12 1.085272e+10
5.773530e+12 1.093491e+10
5.807965e+12 1.101774e+10
5.842606e+12 1.110124e+10
5.877453e+12 1.118540e+10
5.912508e+12 1.127023e+10
5.947773e+12 1.135574e+10
5.983247e+12 1.144193e+10
6.018933e+12 1.152880e+10
6.054832e+12 1.161637e+10
6.090945e+12 1.170463e+10
6.127274e+12 1.179359e+10
6.163819e+12 1.188327e+10
6.200582e+12 1.197365e+10
6.237564e+12 1.206476e+10
6.274767e+12 1.215659e+10
6.312192e+12 1.224915e+10
6.349840e+12 1.234245e+10
6.387712e+12 1.243650e+10
6.425811e+12 1.253129e+10
6.464136e+12 1.262683e+10
6.502691e+12 1.272314e+10
6.541475e+12 1.282021e+10
6.580490e+12 1.291805e+10
6.619739e+12 1.301668e+10
6.659221e+12 1.311609e+10
6.698939e+12 1.321629e+10
6.738893e+12 1.331729e+10
6.779086e+12 1.341909e+10
6.819519e+12 1.352170e+10
6.860193e+12 1.362513e+10
6.901110e+12 1.372938e+10
6.942270e+12 1.383447e+10
6.983676e+12 1.394038e+10
7.025329e+12 1.404715e+10
7.067230e+12 1.415476e+10
7.109382e+12 1.426323e+10
7.151784e+12 1.437256e+10
7.194440e+12 1.448276e+10
7.237350e+12 1.459384e+10
7.280516e+12 1.470580e+10
7.323939e+12 1.481866e+10
7.367622e+12 1.493241e+10
7.411565e+12 1.504707e+10
7.455770e+12 1.516264e+10
7.500239e+12 1.527914e+10
7.544972e+12 1.539655e+10
7.589973e+12 1.551491e+10
7.635242e+12 1.563420e+10
7.680781e+12 1.575445e+10
7.726592e+12 1.587565e+10
7.772676e+12 1.599782e+10
7.819035e+12 1.612096e+10
7.865670e+12 1.624508e+10
7.912584e+12 1.637019e+10
7.959777e+12 1.649629e+10
8.007252e+12 1.662340e+10
8.055010e+12 1.675152e+10
8.103052e+12 1.688066e+10
8.151382e+12 1.701083e+10
8.199999e+12 1.714203e+10
8.248907e+12 1.727428e+10
8.298106e+12 1.740758e+10
8.347599e+12 1.754194e+10
8.397387e+12 1.767738e+10
8.447471e+12 1.781389e+10
8.497855e+12 1.795148e+10
8.548539e+12 1.809017e+10
8.599525e+12 1.822997e+10
8.650816e+12 1.837088e+10
8.702412e+12 1.851291e+10
8.754316e+12 1.865607e+10
8.806530e+12 1.880037e+10
8.859055e+12 1.894582e+10
8.911893e+12 1.909243e+10
8.965047e+12 1.924020e+10
9.018517e+12 1.938915e+10
9.072307e+12 1.953929e+10
9.126417e+12 1.969062e+10
9.180850e+12 1.984315e+10
9.235607e+12 1.999690e+10
9.290692e+12 2.015188e+10
9.346104e+12 2.030809e+10
9.401848e+12 2.046554e+10
9.457923e+12 2.062424e+10
9.514334e+12 2.078421e+10
9.571080e+12 2.094545e+10
9.628165e+12 2.110798e+10
9.685591e+12 2.127179e+10
9.743359e+12 2.143692e+10
9.801472e+12 2.160335e+10
9.859931e+12 2.177112e+10
9.918739e+12 2.194021e+10
9.977898e+12 2.211066e+10
1.003741e+13 2.228246e+10
1.009728e+13 2.245562e+10
1.015750e+13 2.263017e+10
1.021808e+13 2.280611e+10
1.027903e+13 2.298344e+10
1.034033e+13 2.316219e+10
1.040201e+13 2.334236e+10
1.046405e+13 2.352397e+10
1.052646e+13 2.370702e+10
1.058924e+13 2.389153e+10
1.065240e+13 2.407750e+10
1.071593e+13 2.426496e+10
1.077985e+13 2.445391e+10
1.084414e+13 2.464436e+10
1.090882e+13 2.483633e+10
1.097388e+13 2.502983e+10
1.103934e+13 2.522487e+10
1.110518e+13 2.542146e+10
1.117141e+13 2.561961e+10
1.123804e+13 2.581935e+10
1.130507e+13 2.602067e+10
1.137250e+13 2.622359e+10
1.144033e+13 2.642813e+10
1.150856e+13 2.663430e+10
1.157720e+13 2.684211e+10
1.164625e+13 2.705158e+10
1.171571e+13 2.726271e+10
1.178559e+13 2.747552e+10
1.185588e+13 2.769003e+10
1.192660e+13 2.790624e+10
1.199773e+13 2.812418e+10
1.206929e+13 2.834385e+10
1.214127e+13 2.856526e+10
1.221369e+13 2.878845e+10
1.228654e+13 2.901340e+10
1.235982e+13 2.924015e+10
1.243353e+13 2.946871e+10
1.250769e+13 2.969908e+10
1.258229e+13 2.993128e+10
1.265734e+13 3.016534e+10
1.273283e+13 3.040126e+10
1.280877e+13 3.063905e+10
1.288517e+13 3.087874e+10
1.296202e+13 3.112034e+10
1.303933e+13 3.136386e+10
1.311710e+13 3.160932e+10
1.319533e+13 3.185673e+10
1.327404e+13 3.210611e+10
1.335321e+13 3.235748e+10
1.343285e+13 3.261085e+10
1.351297e+13 3.286624e+10
1.359356e+13 3.312365e+10
1.367464e+13 3.338312e+10
1.375620e+13 3.364465e+10
1.383825e+13 3.390827e+10
1.392078e+13 3.417398e+10
1.400381e+13 3.444181e+10
1.408733e+13 3.471177e+10
1.417136e+13 3.498388e+10
1.425588e+13 3.525816e+10
1.434091e+13 3.553462e+10
1.442644e+13 3.581327e+10
1.451248e+13 3.609415e+10
1.459904e+13 3.637727e+10
1.468611e+13 3.666263e+10
1.477371e+13 3.695027e+10
1.486182e+13 3.724020e+10
1.495046e+13 3.753244e+10
1.503963e+13 3.782700e+10
1.512933e+13 3.812391e+10
1.521957e+13 3.842318e+10
1.531035e+13 3.872483e+10
1.540166e+13 3.902889e+10
1.549352e+13 3.933536e+10
1.558593e+13 3.964428e+10
1.567889e+13 3.995565e+10
1.577240e+13 4.026950e+10
1.586648e+13 4.058585e+10
1.596111e+13 4.090472e+10
1.605631e+13 4.122613e+10
1.615207e+13 4.155010e+10
1.624841e+13 4.187664e+10
1.634532e+13 4.220579e+10
1.644281e+13 4.253755e+10
1.654088e+13 4.287195e+10
1.663953e+13 4.320902e+10
1.673878e+13 4.354877e+10
1.683861e+13 4.389123e+10
1.693904e+13 4.423641e+10
1.704007e+13 4.458434e+10
1.714171e+13 4.493504e+10
1.724395e+13 4.528853e+10
1.734679e+13 4.564483e+10
1.745026e+13 4.600397e+10
1.755434e+13 4.636597e+10
1.765903e+13 4.673085e+10
1.776436e+13 4.709863e+10
1.787031e+13 4.746935e+10
1.797690e+13 4.784301e+10
1.808412e+13 4.821965e+10
1.819198e+13 4.859929e+10
1.830048e+13 4.898195e+10
1.840963e+13 4.936765e+10
1.851943e+13 4.975643e+10
1.862989e+13 5.014830e+10
1.874100e+13 5.054328e+10
1.885278e+13 5.094142e+10
1.896522e+13 5.134272e+10
1.907834e+13 5.174722e+10
1.919213e+13 5.215494e+10
1.930660e+13 5.256590e+10
1.942175e+13 5.298013e+10
1.953758e+13 5.339766e+10
1.965411e+13 5.381852e+10
1.977134e+13 5.424273e+10
1.988926e+13 5.467031e+10
2.000789e+13 5.510129e+10
2.012722e+13 5.553571e+10
2.024726e+13 5.597359e+10
2.036803e+13 5.641495e+10
2.048951e+13 5.685982e+10
2.061171e+13 5.730824e+10
2.073465e+13 5.776022e+10
2.085832e+13 5.821580e+10
2.098272e+13 5.867501e+10
2.110787e+13 5.913788e+10
2.123377e+13 5.960443e+10
2.136041e+13 6.007469e+10
2.148781e+13 6.054870e+10
2.161597e+13 6.102648e+10
2.174490e+13 6.150806e+10
2.187459e+13 6.199348e+10
2.200506e+13 6.248276e+10
2.213630e+13 6.297593e+10
2.226833e+13 6.347304e+10
2.240115e+13 6.397409e+10
2.253476e+13 6.447914e+10
2.266916e+13 6.498821e+10
2.280437e+13 6.550133e+10
2.294038e+13 6.601853e+10
2.307720e+13 6.653986e+10
2.321484e+13 6.706533e+10
2.335330e+13 6.759498e+10
2.349259e+13 6.812885e+10
2.363271e+13 6.866697e+10
2.377366e+13 6.920938e+10
2.391546e+13 6.975610e+10
2.405810e+13 7.030717e+10
2.420159e+13 7.086264e+10
2.434593e+13 7.142252e+10
2.449114e+13 7.198686e+10
2.463721e+13 7.255569e+10
2.478416e+13 7.312905e+10
2.493198e+13 7.370697e+10
2.508068e+13 7.428950e+10
2.523027e+13 7.487666e+10
2.538075e+13 7.546849e+10
2.553213e+13 7.606504e+10
2.568441e+13 7.666634e+10
2.583760e+13 7.727242e+10
2.599171e+13 7.788332e+10
2.614673e+13 7.849909e+10
2.630268e+13 7.911976e+10
2.645956e+13 7.974538e+10
2.661737e+13 8.037597e+10
2.677613e+13 8.101158e+10
2.693583e+13 8.165225e+10
2.709648e+13 8.229802e+10
2.725809e+13 8.294894e+10
2.742067e+13 8.360503e+10
2.758422e+13 8.426635e+10
2.774874e+13 8.493293e+10
2.791424e+13 8.560481e+10
2.808073e+13 8.628205e+10
2.824821e+13 8.696467e+10
2.841670e+13 8.765273e+10
2.858618e+13 8.834627e+10
2.875668e+13 8.904533e+10
2.892819e+13 8.974995e+10
2.910073e+13 9.046018e+10
2.927430e+13 9.117607e+10
2.944890e+13 9.189765e+10
2.962454e+13 9.262498e+10
2.980123e+13 9.335810e+10
2.997898e+13 9.409705e+10
3.015778e+13 9.484189e+10
3.033765e+13 9.559266e+10
3.051860e+13 9.634940e+10
3.070062e+13 9.711216e+10
3.088373e+13 9.788100e+10
3.106793e+13 9.865596e+10
3.125323e+13 9.943709e+10
3.143963e+13 1.002244e+11
3.162715e+13 1.010180e+11
3.181578e+13 1.018180e+11
3.200554e+13 1.026243e+11
3.219644e+13 1.034370e+11
3.238847e+13 1.042562e+11
3.258164e+13 1.050819e+11
3.277597e+13 1.059142e+11
3.297146e+13 1.067531e+11
3.316811e+13 1.075986e+11
3.336594e+13 1.084510e+11
3.356494e+13 1.093101e+11
3.376513e+13 1.101760e+11
3.396652e+13 1.110488e+11
3.416911e+13 1.119286e+11
3.437290e+13 1.128154e+11
3.457791e+13 1.137092e+11
3.478415e+13 1.146102e+11
3.499161e+13 1.155183e+11
3.520031e+13 1.164337e+11
3.541026e+13 1.173563e+11
3.562146e+13 1.182863e+11
3.583392e+13 1.192237e+11
3.604764e+13 1.201685e+11
3.626264e+13 1.211209e+11
3.647893e+13 1.220809e+11
3.669650e+13 1.230485e+11
3.691537e+13 1.240238e+11
3.713554e+13 1.250068e+11
3.735703e+13 1.259977e+11
3.757984e+13 1.269965e+11
3.780398e+13 1.280032e+11
3.802946e+13 1.290180e+11
3.825628e+13 1.300408e+11
3.848445e+13 1.310717e+11
3.871398e+13 1.321109e+11
3.894489e+13 1.331583e+11
3.917717e+13 1.342141e+11
3.941083e+13 1.352783e+11
3.964589e+13 1.363510e+11
3.988235e+13 1.374321e+11
4.012023e+13 1.385219e+11
4.035952e+13 1.396204e+11
4.060023e+13 1.407276e+11
4.084239e+13 1.418437e+11
4.108598e+13 1.429686e+11
4.133103e+13 1.441025e+11
4.157755e+13 1.452454e+11
4.182553e+13 1.463973e+11
4.207499e+13 1.475585e+11
4.232594e+13 1.487289e+11
4.257839e+13 1.499086e+11
4.283234e+13 1.510978e+11
4.308780e+13 1.522963e+11
4.334479e+13 1.535045e+11
4.360332e+13 1.547222e+11
4.386338e+13 1.559496e+11
4.412500e+13 1.571868e+11
4.438817e+13 1.584339e+11
4.465292e+13 1.596909e+11
4.491924e+13 1.609579e+11
4.518716e+13 1.622349e+11
4.545667e+13 1.635222e+11
4.572779e+13 1.648196e+11
4.600052e+13 1.661275e+11
4.627488e+13 1.674457e+11
4.655088e+13 1.687744e+11
4.682853e+13 1.701137e+11
4.710783e+13 1.714636e+11
4.738880e+13 1.728243e+11
4.767144e+13 1.741959e+11
4.795577e+13 1.755783e+11
4.824179e+13 1.769718e+11
4.852952e+13 1.783763e+11
4.881897e+13 1.797921e+11
4.911014e+13 1.812191e+11
4.940305e+13 1.826574e+11
4.969771e+13 1.841072e+11
4.999412e+13 1.855686e+11
5.029230e+13 1.870415e+11
5.059226e+13 1.885262e+11
5.089401e+13 1.900228e+11
5.119756e+13 1.915312e+11
5.150292e+13 1.930517e+11
5.181010e+13 1.945842e+11
5.211911e+13 1.961290e+11
5.242997e+13 1.976860e+11
5.274268e+13 1.992554e+11
5.305725e+13 2.008374e+11
5.337370e+13 2.024319e+11
5.369204e+13 2.040391e+11
5.401228e+13 2.056591e+11
5.433442e+13 2.072920e+11
5.465849e+13 2.089379e+11
5.498449e+13 2.105969e+11
5.531244e+13 2.122692e+11
5.564234e+13 2.139547e+11
5.597421e+13 2.156536e+11
5.630806e+13 2.173661e+11
5.664390e+13 2.190922e+11
5.698174e+13 2.208320e+11
5.732160e+13 2.225857e+11
5.766349e+13 2.243534e+11
5.800741e+13 2.261351e+11
5.835339e+13 2.279310e+11
5.870143e+13 2.297412e+11
5.905154e+13 2.315658e+11
5.940374e+13 2.334049e+11
5.975805e+13 2.352587e+11
6.011446e+13 2.371273e+11
6.047301e+13 2.390107e+11
6.083369e+13 2.409091e+11
6.119652e+13 2.428226e+11
6.156152e+13 2.447513e+11
6.192869e+13 2.466954e+11
6.229805e+13 2.486550e+11
6.266962e+13 2.506301e+11
6.304340e+13 2.526210e+11
6.341941e+13 2.546278e+11
6.379767e+13 2.566505e+11
6.417818e+13 2.586893e+11
6.456096e+13 2.607444e+11
6.494602e+13 2.628158e+11
6.533338e+13 2.649037e+11
6.572305e+13 2.670082e+11
6.611505e+13 2.691294e+11
6.650938e+13 2.712676e+11
6.690606e+13 2.734228e+11
6.730511e+13 2.755951e+11
6.770654e+13 2.777847e+11
6.811037e+13 2.799918e+11
6.851660e+13 2.822164e+11
6.892525e+13 2.844587e+11
6.933635e+13 2.867189e+11
6.974989e+13 2.889971e+11
