1.e-9	1.4896417432908038e-13	5.00000223613295e-7
1.5e-9	3.029234142593942e-13	7.500004292668317e-7
2.e-9	4.730382752171636e-13	1.0000007097665797e-6
2.5e-9	6.863121182476561e-13	1.2500010290749964e-6
3.e-9	9.393251474321133e-13	1.5000013855232718e-6
3.5e-9	1.2023160245178133e-12	1.7500018036353815e-6
4.e-9	1.501965218864143e-12	2.0000022531441175e-6
4.5e-9	1.8278156765916265e-12	2.2500027418992374e-6
5.e-9	2.178646152373176e-12	2.500003268207651e-6
5.5e-9	2.5538460235452476e-12	2.7500038307093355e-6
6.e-9	2.9523605782344475e-12	3.0000044287381566e-6
6.5e-9	3.3737457272309257e-12	3.250005060684291e-6
7.e-9	3.8172243144174445e-12	3.500005725964872e-6
7.5e-9	4.282463272886616e-12	3.750006423802743e-6
8.e-9	4.768685446521204e-12	4.0000071533374815e-6
8.5e-9	5.275835324169975e-12	4.250007913875198e-6
9.e-9	5.803135749715693e-12	4.500008704777514e-6
9.5e-9	6.35025365625097e-12	4.750009525544829e-6
1.e-8	6.9171890437758066e-12	5.000010375733055e-6
1.5e-8	1.3596013204164592e-11	7.500020394179963e-6
2.e-8	2.1973423081078636e-11	0.000010000032927691636
2.5e-8	3.185363084412529e-11	0.000012500047780583667
3.e-8	4.3164471996703924e-11	0.00001500006474713933
3.5e-8	5.5808913046462294e-11	0.00001750008371420586
4.e-8	6.972022958962043e-11	0.00002000010458058643
4.5e-8	8.484213331882984e-11	0.000022500127264069025
5.e-8	1.0112866100087103e-10	0.000025000151693821415
5.5e-8	1.185392894953452e-10	0.00002750017781000258
6.e-8	1.370386026877668e-10	0.000030000205558822213
6.5e-8	1.5659562535574878e-10	0.000032500234894539126
7.e-8	1.7718226885676813e-10	0.000035000265775408934
7.5e-8	1.9878543255913428e-10	0.0000375002981505651
8.e-8	2.2134716282096178e-10	0.00004000033202200548
8.5e-8	2.448810043631511e-10	0.00004250036732356133
9.e-8	2.6935653707482743e-10	0.000045000404037431885
9.5e-8	2.9475566432068945e-10	0.00004750044213663873
1.e-7	3.2106228786688007e-10	0.00005000048159697901
1.5e-7	6.310640898732345e-10	0.00007500094660373158
2.e-7	1.0193035304695286e-9	0.00010000152896960657
2.5e-7	1.4784915514098884e-9	0.00012500221776179377
3.e-7	2.003486248064912e-9	0.0001500030052676278
3.5e-7	2.5903797995496802e-9	0.00017500388562108338
4.e-7	3.2360524260255374e-9	0.00020000485414939373
4.5e-7	3.937937975706518e-9	0.0002250059069969063
5.e-7	4.6938612996427764e-9	0.0002500070409102717
5.5e-7	5.501956445996825e-9	0.00027500825308179877
6.e-7	6.360596938037588e-9	0.000300009541048788
6.5e-7	7.268303514607055e-9	0.0003250109026735615
7.e-7	8.223814962349252e-9	0.00035001233598164205
7.5e-7	9.225951336233607e-9	0.00037501383923221887
8.e-7	1.0273652151226997e-8	0.00040001541083301007
8.5e-7	1.1365947294450507e-8	0.0004250170493278471
9.e-7	1.2501941037967867e-8	0.000450018753377579
9.5e-7	1.3680810928562437e-8	0.00047502052174452913
1.e-6	1.490178802576736e-8	0.0005000223532773962
1.5e-6	2.9289822327672587e-8	0.0007500439362479894
2.e-6	4.7308748030161496e-8	0.0010000709661215357
2.5e-6	6.862024692910751e-8	0.001250102935413098
3.e-6	9.298554880064888e-8	0.0015001394860714775
3.5e-6	1.202232016161986e-7	0.001750180345865715
4.e-6	1.5018846433179078e-7	0.002000225297801528
4.5e-6	1.8276205127065737e-7	0.0022502741629599754
5.e-6	2.1784315862305448e-7	0.0025003267901615445
5.5e-6	2.55344966060278e-7	0.002750383049205052
6.e-6	2.9519155964052857e-7	0.0030004428262428995
6.5e-6	3.373157344555011e-7	0.0032505060204890412
7.e-6	3.8165737903383956e-7	0.003500572541804914
7.5e-6	4.281622647539507e-7	0.003750642308868457
8.e-6	4.767811052630577e-7	0.0040007152477685715
8.5e-6	5.274688157363983e-7	0.004250791290898004
9.e-6	5.801839253471996e-7	0.0045008703760669455
9.5e-6	6.348880945417079e-7	0.004750952445788048
0.00001	6.915457269052183e-7	0.005001037446687118
0.000015	1.359167735692779e-6	0.007502039081469292
0.00002	2.1952024988891594e-6	0.010003293449071322
0.000025	3.1839334653227525e-6	0.01250477698626673
0.00003	4.314268927885223e-6	0.015006473065108938
0.000035	5.577776023280023e-6	0.017508369044785255
0.00004	6.967730114659787e-6	0.020010454845878378
0.000045	8.478586839721913e-6	0.02251272215870248
0.00005	0.00001010566066650398	0.025015163961230158
0.000055	0.000011844915701608727	0.02751777420550816
0.00006	0.000013692822542488159	0.03002054760283901
0.000065	0.000015646256400714265	0.03252347947119283
0.00007	0.00001770242219389928	0.035026565622791495
0.000075	0.000019858798042449166	0.03752980227938377
0.00008	0.00002211309159427799	0.04003318600691319
0.000085	0.000024463205835267843	0.042536713663976045
0.00009	0.000026907211591264968	0.045040382360856945
0.000095	0.000029443325350264615	0.047544189426149686
0.0001	0.000032069891007679985	0.05004813237942063
0.00015	0.00006301280559206646	0.07509459009327646
0.0002	0.00010174723201217262	0.10015275945272784
0.00025	0.0001475411140283711	0.12522154481617687
0.0003	0.00019987747162260316	0.15030017276166607
0.00035	0.00025836301869475164	0.17538805514114308
0.0004	0.00032268396161860835	0.20048472284976881
0.00045	0.0003925814477092615	0.22558978904445653
0.0005	0.00046783661235139107	0.2507029267440757
0.00055	0.0005482608471272243	0.2758238542540141
0.0006	0.0006336891393825539	0.3009523251909575
0.00065	0.000723975329705695	0.3260881213816553
0.0007	0.0008189886257294887	0.35123104764271673
0.00075	0.0009186109705812129	0.3763809278412804
0.0008	0.001022735012130127	0.4015376018548604
0.00085	0.001131262505973396	0.42670092318098085
0.0009	0.001244103038722244	0.4518707570262386
0.00095	0.0013611729929010608	0.47704697875759194
0.001	0.0014823946970139446	0.5022294726300327
0.0015	0.0029089866228980132	0.7543785723163139
0.002	0.0046918443227852435	1.007067204554808
0.0025	0.00679647401884198	1.2602441165242055
0.003	0.009198453505539328	1.5138730781076406
0.0035	0.011879161837338614	1.7679265038773728
0.004	0.014823711491782632	2.0223823668059
0.0045	0.018019798643976515	2.2772224833750734
0.005	0.021457002276996207	2.532431468774856
0.0055	0.025126327617496003	2.787996056693931
0.006	0.029019893396174723	3.0439046336361315
0.0065	0.03313070899193704	3.300146907247264
0.007	0.03745251047477893	3.556713662419771
0.0075	0.04197963675851213	3.8135965771509426
0.008	0.04670693395625136	4.070788080399343
0.0085	0.05162968010811397	4.328281240267707
0.009	0.05674352496891544	4.586069674596629
0.0095	0.062044441153901175	4.844147478453383
0.01	0.06752868400123191	5.102509164583566
0.015	0.13177872531402102	7.700751429025608
0.02	0.2115077688239282	10.323211765621242
0.025	0.30503477022169534	12.967441899692218
0.03	0.4111640645711674	15.631704717877732
0.035	0.5289811104634836	18.31467363619352
0.04	0.6577531310460358	21.01528677059968
0.045	0.7968736483784866	23.732665729869005
0.05	0.9458285485629112	26.466066040691274
0.055	1.104173903475612	29.214844812186094
0.06	1.2715207329432587	31.97843855971896
0.065	1.4475241159584158	34.75634738437407
0.07	1.6318751588470235	37.54812332119264
0.075	1.8242949136301192	40.35336152899604
0.08	2.024529670686647	43.171693479977286
0.085	2.2323472462609573	46.00278159507158
0.09	2.447534006879877	48.846314948970466
0.095	2.669892450591874	51.70200578246256
0.1	2.8992392163386995	54.56958663484864
0.1	2.8992392163387386	54.56958663484849
0.11	3.37822530063832	60.33943612488098
0.12000000000000001	3.8832514539175236	66.15404808262757
0.13	4.413220479979778	72.01181312416055
0.14	4.967152532191534	77.91129013851376
0.15000000000000002	5.544165222834456	83.85117777898674
0.16	6.14345822434835	89.83029241285342
0.17	6.764301124242948	95.84755074326753
0.18	7.4060236913288335	101.90195588986697
0.19	8.068007964740122	107.99258608127985
0.2	8.749681744922981	114.11858535473469
0.21000000000000002	9.450513179509997	120.27915582190039
0.22	10.17000621593835	126.47355117374272
0.23	10.907696748586076	132.70107117759142
0.24000000000000002	11.66314932853247	138.96105697757133
0.25	12.435954333622508	145.25288705199836
0.26	13.225725518520775	151.5759737129138
0.27	14.032097881038165	157.92976005670022
0.28	14.854725793684707	164.3137172928968
0.29000000000000004	15.693281359185946	170.72734239229987
0.30000000000000004	16.547452956331853	177.17015600638013
0.31	17.416943948536044	183.64170061861537
0.32	18.30147153226021	190.14153889517485
0.33	19.200765706280123	196.6692522078421
0.33999999999999997	20.114568345860818	203.22443930647526
0.35	21.042632368413408	209.8067151218796
0.36	21.98472097926188	216.41570968289642
0.37	22.940606987838038	223.05106713392254
0.38	23.910072186023257	229.71244484106927
0.38999999999999996	24.892906781520082	236.3995125768284
0.39999999999999997	25.88890888011565	243.11195177450983
0.41	26.897884011516226	249.84945484487417
0.42	27.919644694128976	256.61172454837845
0.43	28.954010034755157	263.39847341729353
0.43999999999999995	30.00080535965951	270.20942322265324
0.44999999999999996	31.059861873911814	277.04430448162555
0.45999999999999996	32.131016346264914	283.9028560013991
0.47	33.21411081715152	290.78482445615373
0.48	34.30899232765714	297.6899639940544
0.49	35.415512667565025	304.61803587156123
0.5	36.53352814077752	311.5688081126366
0.51	37.66289934659886	318.5420551906933
0.52	38.80349097552275	325.53755773134776
0.53	39.95517161831114	332.55510223424926
0.54	41.11781358726635	339.594480812417
0.55	42.29129274871573	346.65549094769233
0.5599999999999999	43.47548836581558	353.7379352610214
0.57	44.67028295087357	360.8416212964347
0.58	45.87556212645694	367.9663613176732
0.59	47.09121449462879	375.11197211651984
0.6	48.31713151370726	382.27827483197535
0.61	49.553207382002284	389.4650947794978
0.62	50.799338928029016	396.6722612895849
0.63	52.05542550674093	403.8996075550582
0.64	53.32136890136613	411.1469704864335
0.65	54.59707323046152	418.4141905748465
0.6599999999999999	55.88244485983719	425.7011117620206
0.6699999999999999	57.177392319024335	433.0075813168161
0.6799999999999999	58.48182622199244	440.33344971793633
0.69	59.79565919184137	447.6785705423997
0.7	61.11880578921503	455.04280035941144
0.71	62.45118244420618	462.4259986293048
0.72	63.79270739153344	469.8280276072384
0.73	65.14330060879479	477.2487522513697
0.74	66.50288375760984	484.6880401352285
0.75	67.87138012748204	492.1457613640596
0.76	69.24871458222026	499.62178849488606
0.77	70.6348135087714	507.115996460101
0.78	72.02960476832885	514.6282624943698
0.79	73.43301764958696	522.1584660646795
0.8	74.84498282402153	529.7064888033394
0.8099999999999999	76.26543230308747	537.2722144437953
0.82	77.69429939722758	544.8555287590909
0.83	79.13151867659593	552.456319502843
0.84	80.57702593340504	560.0744763526005
0.85	82.03075814581226	567.7098908554578
0.86	83.49265344326506	575.3624563758166
0.87	84.96265107323023	583.0320680451763
0.88	86.44069136923878	590.7186227138649
0.89	87.92671572017781	598.4220189046031
0.9	89.42066654077115	606.1421567678233
0.9099999999999999	90.92248724318671	613.8789380386421
0.9199999999999999	92.43212220971981	621.6322659954328
0.9299999999999999	93.94951676649742	629.4020454198934
0.94	95.47461715815783	637.1881825585655
0.95	97.0073705234582	644.9905850857217
0.96	98.54772487176719	652.8091620675646
0.97	100.09562906040242	660.6438239276744
0.98	101.65103277277476	668.4944824136583
0.99	103.21388649730079	676.3610505649376
1.	104.78414150705248	684.2434426816242
1.01	106.36174984010904	692.1415742944517
1.02	107.94666428058093	700.0553621356963
1.03	109.53883834027715	707.9847241110616
1.04	111.13822624098867	715.9295792724769
1.05	112.74478289735976	723.8898477917772
1.06	114.35846390032467	731.8654509352195
1.07	115.97922550108649	739.8563110388197
1.08	117.60702459561136	747.8623514844471
1.0899999999999999	119.24181870962346	755.8834966766776
1.1	120.88356598407485	763.9196720203535
1.11	122.532225161074	771.970803898832
1.12	124.18775557025396	780.03681965289
1.1300000000000001	125.85011711556223	788.1176475602657
1.1400000000000001	127.51927026245761	796.2132168158109
1.1500000000000001	129.19517602549456	804.32345751222
1.1600000000000001	130.87779595628535	812.4483006213372
1.1700000000000002	132.5670921318198	820.5876779759898
1.1800000000000002	134.26302714313434	828.74152225236
1.1900000000000002	135.96556408431323	836.9097669528494
1.2000000000000002	137.6746665418117	845.0923463894302
1.2100000000000002	139.39029858408867	853.2891956674689
1.2200000000000002	141.11242475153745	861.5002506699923
1.23	142.84101004670248	869.7254480423929
1.2400000000000002	144.5760199247763	877.964725177556
1.25	146.31742028435866	886.2180202013832
1.26	148.0651774584778	894.4852719587136
1.27	149.81925820585633	902.7664199996179
1.28	151.57962970241914	911.0614045660567
1.29	153.34625953303168	919.3701665788911
1.3	155.11911568346164	927.6926476252333
1.31	156.89816653255576	936.0287899461223
1.32	158.68338084462818	944.3785364245276
1.33	160.47472776204378	952.741830573638
1.34	162.27217679800353	961.1186165254733
1.35	164.07569782951217	969.5088390197636
1.36	165.88526109053078	977.9124433931164
1.37	167.70083716530502	986.3293755684484
1.3800000000000001	169.522396981863	994.7595820446843
1.3900000000000001	171.34991180567692	1003.2030098866926
1.4000000000000001	173.18335323348674	1011.6596067154858
1.4100000000000001	175.02269318727633	1020.1293206986422
1.4200000000000002	176.86790390839957	1028.6121005409664
1.4300000000000002	178.71895795185023	1037.10789547536
1.4400000000000002	180.57582818067505	1045.6166552539266
1.4500000000000002	182.43848776051905	1054.1383301392675
1.4600000000000002	184.3069101543056	1062.6728708959927
1.4700000000000002	186.1810691170414	1071.220228782417
1.48	188.06093869074817	1079.7803555424614
1.4900000000000002	189.94649319951282	1088.3532033977283
1.5	191.83770724465342	1096.9387250397604
1.51	193.73455570000093	1105.5368736224775
1.52	195.63701370728575	1114.1476027547692
1.53	197.54505667163738	1122.7708664932786
1.54	199.4586602571805	1131.4066193353135
1.55	201.37780038273706	1140.054816211944
1.56	203.30245321762146	1148.7154124812232
1.57	205.2325951775347	1157.3883639215837
1.58	207.1682029205443	1166.073626725342
1.59	209.10925334316101	1174.7711574923792
1.6	211.05572357649663	1183.480913223928
1.61	213.00759098250893	1192.202851316505
1.62	214.96483315032742	1200.936929555969
1.6300000000000001	216.92742789265964	1209.6831061116977
1.6400000000000001	218.8953532422744	1218.4413395308932
1.6500000000000001	220.86858744856173	1227.2115887330006
1.6600000000000001	222.8471089741642	1235.9938130042437
1.6700000000000002	224.8308964916813	1244.7879719922676
1.6800000000000002	226.8199288804432	1253.5940257008992
1.6900000000000002	228.81418522335076	1262.4119344850005
1.7000000000000002	230.8136448037836	1271.241659045439
1.7100000000000002	232.81828710257008	1280.0831604241496
1.7200000000000002	234.82809179502186	1288.9363999992966
1.73	236.84303874802688	1297.8013394805298
1.7400000000000002	238.8631080172039	1306.6779409043395
1.75	240.88827984411267	1315.5661666294927
1.76	242.9185346535221	1324.465979332567
1.77	244.95385305073228	1333.377342003564
1.78	246.99421581895007	1342.300217941613
1.79	249.0396039167161	1351.2345707507488
1.8	251.0899984753834	1360.1803643357732
1.81	253.145380796647	1369.1375628982053
1.82	255.20573235011582	1378.1061309322824
1.83	257.271034770941	1387.0860332210664
1.84	259.3412698574808	1396.0772348325954
1.85	261.4164195690154	1405.0797011161217
1.86	263.49646602350583	1414.0933976984174
1.87	265.58139149539284	1423.1182904801472
1.8800000000000001	267.67117841343827	1432.1543456322963
1.8900000000000001	269.7658093586085	1441.2015295926844
1.9000000000000001	271.86526706199504	1450.2598090625163
1.9100000000000001	273.9695344027766	1459.3291510030197
1.9200000000000002	276.0785944062165	1468.4095226321278
1.9300000000000002	278.1924302416975	1477.5008914212153
1.9400000000000002	280.3110252207956	1486.603225091917
1.9500000000000002	282.4343627953833	1495.716491612969
1.9600000000000002	284.56242655577364	1504.8406591971348
1.9700000000000002	286.6952002288917	1513.9756962981617
1.98	288.83266767648456	1523.1215716078066
1.9900000000000002	290.97481289336054	1532.278254052908
2.	293.1216200056576	1541.4457127924957
2.0100000000000002	295.2730732691479	1550.6239172149715
2.02	297.4291570675666	1559.8128369353185
2.0300000000000002	299.58985591097564	1569.012441792376
2.04	301.75515443414866	1578.2227018461313
2.0500000000000003	303.9250373949935	1587.4435873750972
2.06	306.09948967299306	1596.6750688736922
2.0700000000000003	308.2784962676786	1605.917117049694
2.08	310.4620422971277	1615.169702821721
2.09	312.6501129964849	1624.432797316749
2.1	314.8426937165158	1633.7063718676952
2.11	317.03976992217395	1642.9903980110046
2.12	319.2413271912026	1652.284847484308
2.13	321.44735121275124	1661.5896922240916
2.14	323.6578277860225	1670.9049043634268
2.15	325.8727428189369	1680.230456229719
2.16	328.09208232682096	1689.5663203425024
2.17	330.3158324311165	1698.9124694112625
2.18	332.54397935811346	1708.2688763332992
2.19	334.77650943769737	1717.635514191614
2.2	337.01340910212633	1727.0123562528454
2.21	339.2546648848191	1736.3993759652212
2.22	341.50026341916777	1745.796546956552
2.23	343.7501914373672	1755.2038430322468
2.24	346.0044357692647	1764.6212381733703
2.25	348.2629833412256	1774.0487065347188
2.2600000000000002	350.5258211750205	1783.4862224429326
2.27	352.7929363867272	1792.933760394642
2.2800000000000002	355.06431618564915	1802.3912950546128
2.29	357.339947873253	1811.858801253964
2.3000000000000003	359.61981884212395	1821.336253988377
2.31	361.90391657493154	1830.8236284163422
2.3200000000000003	364.19222864341725	1840.320899857435
2.33	366.48474270739536	1849.8280437906155
2.34	368.78144651376897	1859.3450358525533
2.35	371.08232789556143	1868.8718518359701
2.36	373.3873747709604	1878.4084676880145
2.37	375.6965751423823	1887.9548595086653
2.38	378.00991709554154	1897.5110035491348
2.39	380.3273887985434	1907.0768762103248
2.4	382.6489785009833	1916.6524540412843
2.41	384.9746745330624	1926.237713737693
2.42	387.3044653047183	1935.832632140379
2.43	389.6383393047626	1945.437186233832
2.44	391.9762851000375	1955.051353144766
2.45	394.31829133458126	1964.675110140678
2.46	396.66434672880587	1974.3084346284481
2.47	399.014440078689	1983.9513041529415
2.48	401.3685602549743	1993.6036963956365
2.49	403.7266962023853	2003.2655891732763
2.5	406.0888369388507	2012.9369604365272
2.5100000000000002	408.45497155474163	2022.6177882686784
2.52	410.8250892121139	2032.3080508843204
2.5300000000000002	413.19917914397104	2042.0077266280884
2.54	415.57723065352695	2051.716793973381
2.5500000000000003	417.9592331134902	2061.435231521132
2.56	420.34517596534414	2071.1630179985573
2.5700000000000003	422.73504871865435	2080.9001322579707
2.58	425.1288409503693	2090.6465532755606
2.59	427.5265423041419	2100.40226015023
2.6	429.9281424896563	2110.167232102422
2.61	432.33363128196066	2119.9414484729614
2.62	434.7429985208197	2129.7248887219457
2.63	437.15623411005987	2139.5175324275947
2.64	439.57332801694054	2149.3193592851667
2.65	441.9942702715213	2159.1303491058607
2.66	444.419050966044	2168.95048181574
2.67	446.8476602543192	2178.779737454665
2.68	449.28008835112684	2188.6180961752543
2.69	451.716325531616	2198.4655382418373
2.7	454.1563621307235	2208.322044029443
2.71	456.6001885425878	2218.1875940227746
2.72	459.0477952199836	2228.0621688152337
2.73	461.49917267375406	2237.9457491079193
2.74	463.95431147225395	2247.8383157086632
2.75	466.41320224080084	2257.7398495310654
2.7600000000000002	468.87583566113324	2267.650331593553
2.77	471.3422024708743	2277.56974301844
2.7800000000000002	473.81229346300347	2287.4980650310044
2.79	476.28609948533534	2297.435278958573
2.8000000000000003	478.76361144000424	2307.3813662296207
2.81	481.2448202829574	2317.336308372889
2.8200000000000003	483.7297170234493	2327.3000870164833
2.83	486.2182927235509	2337.2726838870294
2.84	488.7105384976576	2347.2540808088
2.85	491.20644551200763	2357.244259702873
2.86	493.7060049842033	2367.2432025862863
2.87	496.209208182742	2377.2508915712187
2.88	498.71604642655	2387.267308864164
2.89	501.22651108452345	2397.2924367651303
2.9	503.74059357507684	2407.326257666843
2.91	506.2582853656906	2417.3687540539377
2.92	508.77957797247205	2427.419908502199
2.93	511.3044629597186	2437.479703677789
2.94	513.8329319394838	2447.548122336474
2.95	516.364976571153	2457.6251473228804
2.96	518.9005885610229	2467.710761569754
2.97	521.4397596618827	2477.804948097215
2.98	523.9824816726034	2487.9076900120317
2.99	526.5287464377363	2498.0189705069165
3.	529.0785458471059	2508.1387728597992
3.0100000000000002	531.6318718354158	2518.267080433131
3.02	534.1887163818592	2528.4038766731946
3.0300000000000002	536.7490715097288	2538.54914510941
3.04	539.3129292860363	2548.7028693536668
3.0500000000000003	541.8802818211325	2558.8650330996406
3.06	544.4511212683365	2569.0356201221393
3.0700000000000003	547.0254398235661	2579.2146142764504
3.08	549.6032297249708	2589.4019994976798
3.09	552.1844832525738	2599.5977598001227
3.1	554.7691927279155	2609.801879276626
3.11	557.3573505137003	2620.0143420979584
3.12	559.9489490134483	2630.2351325121945
3.13	562.543980671153	2640.4642348440993
3.14	565.1424379709404	2650.7016334945247
3.15	567.7443134367326	2660.9473129398075
3.16	570.3495996319148	2671.201257731178
3.17	572.9582891590078	2681.4634524941666
3.18	575.570374659344	2691.733881928037
3.19	578.1858488127434	2702.012530805201
3.2	580.8047043371994	2712.299383970654
3.21	583.4269339885625	2722.594426341413
3.22	586.0525305602306	2732.897642905963
3.23	588.6814868828407	2743.2090187236995
3.24	591.3137958239704	2753.5285389244045
3.25	593.9494502878299	2763.8561887076767
3.2600000000000002	596.5884432149724	2774.1919533424325
3.27	599.2307675819959	2784.535818166357
3.2800000000000002	601.8764164012551	2794.887768585392
3.29	604.5253827205729	2805.2477900732124
3.3000000000000003	607.1776596229582	2815.6158681707298
3.31	609.833240226323	2825.9919884855753
3.3200000000000003	612.4921176832072	2836.376136691607
3.33	615.1542851804986	2846.768298528402
3.34	617.8197359391677	2857.168459800787
3.35	620.4884632139954	2867.576606378344
3.36	623.1604602933064	2877.9927241949304
3.37	625.8357204987068	2888.4167992482
3.38	628.5142371848235	2898.8488175991415
3.39	631.1960037390495	2909.288765371618
3.4	633.8810135812831	2919.736628751886
3.41	636.5692601636811	2930.192393988165
3.42	639.2607369704075	2940.6560473901695
3.43	641.9554375173868	2951.1275753286736
3.44	644.6533553520586	2961.6069642350594
3.45	647.354484053137	2972.0942006008845
3.46	650.0588172303745	2982.5892709774607
3.47	652.7663485243172	2993.0921619753926
3.48	655.4770716060802	3003.602860264195
3.49	658.1909801771085	3014.121352571837
3.5	660.9080679689519	3024.647625684351
3.5100000000000002	663.6283287430358	3035.181666445407
3.52	666.3517562904381	3045.7234617559075
3.5300000000000002	669.0783444316662	3056.2729985735873
3.54	671.8080870164363	3066.8302639126114
3.5500000000000003	674.5409779234557	3077.3952448431755
3.56	677.2770110602078	3087.9679284911176
3.5700000000000003	680.0161803627389	3098.5483020375295
3.58	682.7584797954464	3109.1363527183757
3.59	685.5039033508688	3119.7320678240994
3.6	688.2524450494807	3130.3354346992637
3.61	691.0040989394868	3140.9464407421656
3.62	693.7588590966182	3151.5650734044684
3.63	696.5167196239306	3162.1913201908283
3.64	699.277674651612	3172.825168658559
3.65	702.0417183367736	3183.4666064172243
3.66	704.8088448632689	3194.1156211283333
3.67	707.5790484414904	3204.7722005049554
3.68	710.3523233081828	3215.4363323113803
3.69	713.1286637262515	3226.1080043627644
3.7	715.9080639845786	3236.787204524804
3.71	718.6905183978333	3247.47392071338
3.72	721.4760213062906	3258.168140894224
3.73	724.2645670756508	3268.8698530826005
3.74	727.056150096855	3279.5790453429554
3.75	729.8507647859074	3290.295705788586
3.7600000000000002	732.6484055837054	3301.0198225813556
3.77	735.4490669558545	3311.7513839313206
3.7800000000000002	738.2527433925021	3322.4903780964487
3.79	741.0594294081615	3333.2367933822816
3.8000000000000003	743.869119541545	3343.99061814164
3.81	746.6818083553934	3354.7518407743005
3.8200000000000003	749.4974904363108	3365.5204497266977
3.83	752.3161603945979	3376.2964334916132
3.84	755.1378128640876	3387.0797806078745
3.85	757.9624425019865	3397.8704796600678
3.86	760.7900439887093	3408.668519278224
3.87	763.6206120277229	3419.473888137537
3.88	766.4541413453892	3430.2865749580737
3.89	769.290626690805	3441.106568504476
3.9	772.1300628356538	3451.933857585692
3.91	774.9724445740451	3462.7684310546742
3.92	777.8177667223673	3473.6102778081067
3.93	780.6660241191374	3484.45938678614
3.94	783.5172116248485	3495.3157469720873
3.95	786.3713241218246	3506.179347392177
3.96	789.2283565140742	3517.0501771152694
3.97	792.0883037271451	3527.9282252525936
3.98	794.9511607079804	3538.813480957481
3.99	797.8169224247758	3549.7059334250916
4.	800.6855838668387	3560.605571892169
4.01	803.5571400444495	3571.512385636769
4.0200000000000005	806.4315859887192	3582.426363977997
4.03	809.30891675146	3593.3474962757873
4.04	812.1891274050403	3604.2757719306005
4.05	815.0722130422537	3615.2111803832095
4.0600000000000005	817.958168776189	3626.1537111144435
4.07	820.8469897400892	3637.1033536449277
4.08	823.7386710872296	3648.0600975348625
4.09	826.6332079907788	3659.023932383754
4.1	829.5305956436807	3669.9948478302117
4.109999999999999	832.4308292585132	3680.9728335516625
4.119999999999999	835.333904067373	3691.95787926416
4.13	838.2398153217453	3702.9499747221234
4.14	841.1485582923759	3713.949109718108
4.1499999999999995	844.0601282691555	3724.9552740825875
4.159999999999999	846.9745205609925	3735.968457683718
4.17	849.8917304956911	3746.988650427111
4.18	852.8117534198345	3758.015842255609
4.1899999999999995	855.7345846986638	3769.0500231490714
4.199999999999999	858.6602197159586	3780.0911831241397
4.21	861.5886538739223	3791.139312234028
4.22	864.5198825930652	3802.1944005683063
4.2299999999999995	867.4539013120888	3813.2564382526816
4.239999999999999	870.3907054877719	3824.3254154487845
4.25	873.3302905948617	3835.401322353973
4.26	876.2726521259491	3846.4841492010773
4.27	879.2177855913757	3857.5738862582602
4.279999999999999	882.165686519108	3868.6705238287477
4.29	885.1163504546356	3879.7740522506583
4.3	888.0697729608628	3890.8844618967933
4.31	891.0259496179968	3902.0017431744272
4.319999999999999	893.9848760234462	3913.1258865251193
4.33	896.9465477917123	3924.2568824245086
4.34	899.9109605542839	3935.394721382111
4.35	902.8781099595368	3946.5393939411415
